index,latitude,longitude,MLsaysSciJob,altitude,geometry,commpany_searched_for,name,numberTimesCompanySeen,FALSE,FALSE2,KeyWord,place_id,types,address,reference,photos,industry,rating_x,id
88,29.693564,-95.4115234,1,,Point,Fresenius+Medical+Care+Houston+Texas,Fresenius Kidney Care Texas Medical Center Home Dialysis,1,0,TRUE,Biomedical,ChIJezAQ9hbAQIYR1al2dfVUBzw,"health,point_of_interest,establishment","1333 Old Spanish Trl, #J, Houston, TX 77054, United States",CmRRAAAAQbCFpFmAJlGs-0TkrJVWXshP5csiYVTUAKfWUD8k3alfegwtcQ4SwN95Az2ZFtlFMNSlRSsnW_GOG7TwVLIO3Bqodg9BPJjU_o7ldt1Nmo5Oef-a3SlVHy2fu54WnR6yEhCg1CwFIBFVu1DXJqmIDINuGhRciDw1Z4MQY8pJMAHEcRgP6knn6w,"2340|CoQBdwAAAMfbfgvGttFr4RxiEXw0ai4oaVd_2bhmzMpshWZNFRFmqlmbZNAdE2EN7v9SWhkZcoTYMkHI2MnrsIZnYnriI2eMq6Zj7rp1XLOJniAoxHPcCsqsFEvhcHNqD98S0D00-LYZjNgMhBd02Qa3mj_wBEc5QvQ_xCqRTMTxugIUsVhyEhCsTNt6eMEYnyOtwi5ZWirbGhTBEquwBYxceMyf6_apxD1D5tsWJw|<a href=""https://maps.google.com/maps/contrib/105929903954816430423/photos"">Rosemary Quinn</a>|4160",health,5,e6e34013d4f6e99a2576ca19ff4e14dd091ca689
89,29.9937464,-95.2768171,1,,Point,Fresenius+Medical+Care+Houston+Texas,Fresenius Medical Care at Healthsouth Of Houston Humble Hosp,1,0,TRUE,Biomedical,ChIJcXqazK-zQIYRSUC3ducB5gQ,"hospital,health,point_of_interest,establishment","19002 McKay Blvd, Humble, TX 77338, United States",CmRRAAAAEGTlj_G4ZMjfS8klNOdLE5srlhA3lDIzodouabxcTGIg_jxxbf7apP7jdTbat0Kbhas-BnOxQr3BDt79zoeTgQmfWpfmSRi9u6I9My4Umsbe0SyT6mOiCcFy4cfgVjkcEhCTlOmCs3T1bmz5xS0-sNq1GhTc6p375JirG9QJbqs57itNKqpiEQ,"2048|CoQBdwAAAKl9w3uqiYWK0RPjxYjlI0cfAXicnxM0a8cmfP-yf7zqGENKyJ8Qfh-QxTFFRClTAx5xpUbh8IuuWHkH2Yez59JCddOnXQQS5TbyzaxBeoy33FkhSi9ku1JwbcfR1jf0u0uQXf2ICoqEtJPLSfWdWcJfRKbXjlPKBNv68bSswKqtEhCnaltcsBwrpq1LtPv96MFiGhQwFKiv_eTD8_p7E_CiwcjX7rru0Q|<a href=""https://maps.google.com/maps/contrib/114223552321194732118/photos"">Kizzie Pickens</a>|1152",health,1,a1742a2c7e3c25e10271d4011d46061fc5ca0f49
2684,29.763494,-95.4600335,1,,Point,Frontier+Communications+Houston+Texas,Frontier Communications,1,,0,Satellite,ChIJzVAH3kvBQIYRp08bQ9PBlCo,"point_of_interest,establishment","4801 Woodway Dr, Houston, TX 77056, United States",CmRRAAAAQ2xB1O5jFXJ68qnq-Kccy8nPeQ2Prn81fF5e_wJnwvGlbwZk_NOU3Ch5HR6GYjaARRfxlvxPTPvQBhE61d1WI-T3l8K_YOD4iBOuNCeGax_9bBdUbEaj4inwNCBis9UJEhC0ZAlG3ZLqitkBcU_gQaFDGhRDUWSvJvvC8RTE7HX9I-Gg48JehA,"2988|CoQBdwAAAErKP73jX2NS_iKwLrsuH5MG9OnjUyXmCuquZLUAj37UzL2776d2UOJlSb3Nvntl7rRJvzoa86eXEt5mU3EcRLDnXn5mWJ78lbm6z_PWv2L1ZzROl2DHEAaNZunWj8B9vDrdQ8JGSxEr86y3qiOq15DzO8s4Q6i2vvIeGSIzMIOzEhB7ETv8fI15CVJznfbBr4hHGhT-7PT9w5l8qAtgwdQqCsHNOYyM6g|<a href=""https://maps.google.com/maps/contrib/102728028400408619236/photos"">Pete Curran</a>|5312",space,1.4,01fd3dfa655c2762c59f78e57033e1a230cbcbf1
3635,29.7395074,-95.4642726,0,,Point,Gamestop+Houston+Texas,GameStop - Mall,1,9,FALSE,Exploration,ChIJdXOVTmnBQIYR0jiTd3z1snQ,"store,point_of_interest,establishment","5085 Westheimer RD, STE 3555, Houston, TX 77056, United States",CmRRAAAAhq0XmIM4Qiui4DvStn_4Axcr3_VHnMpDcAXgiGGBAt2QeVz5BzQ88HB1Ju4sowJrky1osbOa9bwi2IdZVvaZB6rl7gUvN7-fHBHsJIXonOBPGgYcHDM7rKRu8aKombhZEhATc8F5icPk19f6J8nD6QPsGhQqxxUfrmOXyU6JJ02INC3krn0haA,"612|CoQBdwAAALJUctSj5JbUglPeMA1LzS6N4HO5ml22hki91kziWgK8V5VvJo7BLMj5FLtKaZ3YvRkXWR8hAoRwtDhCCOyUR7ny1cyrUmSI7rvwF8MXbv8vPu_V9shD7oo2aTf7GeqLFj_4FA5J1k-m0F9HAqo-C52YcLNByu1J42Xw-7nrFBhKEhA4DFvg4HPZFu04RZuiTMSeGhQqhCXYKg_4ELOK4PJ8dCzh2pfUpw|<a href=""https://maps.google.com/maps/contrib/104644036422695121330/photos"">Stefan Girgnhuber</a>|816",petroleum,1.9,4ad33385e4827b2486450e3a04f96bea5b59126c
3636,29.8205124,-95.4648976,0,,Point,Gamestop+Houston+Texas,GameStop,13,9,FALSE,Exploration,ChIJqVJOf2PGQIYRtmfSmNHsOXU,"store,point_of_interest,establishment","5240 W 34TH ST, STE A, Houston, TX 77092, United States",CmRRAAAAxa_2p3MZTgoFj87PJPaMt4rrFmcEM3vMGysQz4ImW3-xJmzzKCE-N6657GVKqt6dqTusgk3i-YP6EOPsdora7os6upv8ieDJYDalBnXGK7pvTRmbOeh0ReckGzL_XXrcEhBR92GfQ7ZuKXQ3JOyRI-LgGhTtZK7QTWQ6RHcdI3MJVg3xXrAajQ,"3024|CoQBdwAAAPvIEuHDi4gfC55r1X6rHwUM_SwHxSdHvKTjhBehetZThdwKGhRSkaqjLpL0fALqr7TChMlFobqGXIak0h9-pyDKuB0lg7zHohmwiXKgTCs2EwfcKSDE0ZPYX7fE9Nlq_Iv7l3frE-5H5RKMPGbgyGKKdnLqAnuZY8Io-T20ZCn4EhAyaU9lfenXkB3Cb9186y-3GhTjhdC0DpauZOL17KLKYtZwSk8XYA|<a href=""https://maps.google.com/maps/contrib/115694849763428352206/photos"">Michael Luera</a>|4032",petroleum,3.9,43165a92803ca22423f9cc69e91f944cacf10ce5
3637,29.9867258,-95.4993768,0,,Point,Gamestop+Houston+Texas,GameStop,13,9,FALSE,Exploration,ChIJPWOKIWTMQIYR_cEU48CLV8s,"store,point_of_interest,establishment","4543 FM 1960 RD W, STE G02, Houston, TX 77069, United States",CmRSAAAA49VSC0l-iOjU04sjosnPFaiFKg7x4-W9yhX8D1HHRv0RUq-7FUPLPAoE3kJVkdzmODRV-Z-UBACmQM6toU3FnAUKZk1bUCqKVGT5b_U-eFKXfay28l5jjDIZ6uj2j1t9EhCMYSio7U2y41ADZLSNV5KLGhRE1XObLQv8Q_5PehWIZP_CVOcj9w,"2592|CoQBdwAAAOVJ4QyVXYN78O8QNNgs4dvmgToX0JKrv_h7ODKNF6F68nfcopjEcGUr7Pgz7QRr45sX-JANfXxfjRMjAr6hhzr4Z8LfiKkTt1a1eoOdyWxNT2pwgVLAbFtbOVn2Pa8VQSc5AeDnwDZMgzL15PuCJoQBObHlDO4uE0xPoVbNwcEkEhD3dlhALe3pTy4hID8zegr4GhQfnTy2FGct7_aPdENCn4jeCNNLvg|<a href=""https://maps.google.com/maps/contrib/116315044437931635992/photos"">Boys&amp;Girls Minecraft</a>|1944",petroleum,3.9,5826f4a7a71a5c5b007a8b8cc2b04e2a19e6b277
3638,29.8480805,-95.3936873,0,,Point,Gamestop+Houston+Texas,GameStop,13,9,FALSE,Exploration,ChIJ4yhU4Qm4QIYRdphU90BttWw,"store,point_of_interest,establishment","5598 North Fwy, Houston, TX 77076, United States",CmRRAAAAsIK-3rbDIFifujyBzMCBA3QnW2YqmTgoM1DP6EdR_r8LdgOhYgI1CtJioB0O5Uc1C1HhUYtcad_ecEzvnV_glu1yVCLWaaGd0QKqlaYb4y0E9FpQzZy1AXbE081MYiBGEhAtBy_rNqRz4Rd6zs6kP31wGhRbLtaiNykjjA4QA7gpD3991oR3xw,"3120|CoQBdwAAAGowb3RsjOGpFUP2H_OSx6z7N-Xy-As5oDK7SPYwRBAawuvHdx49UFMVOvC9sZdHNc4Xyrkjtjy-cuB-UB5bi0ANtxOi5cIACzi6WTVoyi5nd9IP-Aso1xtvLQGwwKwFO5zRkbv5T23wpbEL3t4fNaGXjzfrIYYxGofMgIEi1x2iEhA0v08orwvQ6K0lAcGwyTHnGhRexCbgUc0H5fEgGeZMb3INcmk8rg|<a href=""https://maps.google.com/maps/contrib/100274764481757836784/photos"">Ted Morris</a>|4160",petroleum,4.3,48effce396c0fe01a83772144c71c1d8cadfd849
3639,29.8511875,-95.5041465,0,,Point,Gamestop+Houston+Texas,GameStop,13,9,FALSE,Exploration,ChIJz7OCzY3FQIYRXLi2xF4D-q8,"store,point_of_interest,establishment","5770 Hollister ST, STE D, Houston, TX 77040, United States",CmRSAAAAdBzkwpkQc-yzZ9RZBA_TCCLCIxwuxpgk7HGZmhFqArXYFSdR4DepmEjdwTZW-_caIuQHhxbNEG2oYa9QLK9PqNyMN42XwPK5QAc8jL0v3m3dsjmvSdAnHKlFzTw2ozshEhA8PjJbw2Oust4bsB503HqbGhSomWrahVPffhKzaR4b-uTdGQO_VQ,"2343|CoQBdwAAAAy4A16iy1UZjekmnmkkFDVHFwaDg6qSABB_IX7DgDw6CEbtStBYp1t8TbEVn5XePEEoE9LuNR-lXnro1nG5LLbEGrTslVc9F9VdxJLitQqikHgER-eAlbgJuZbYQupa9kkK4fuQGR-bh8ENOu4JlUZeFHV9Y22rIX-0HLKs1eGREhCDkBJQTAkW_2mqXuGXmxMuGhTyMTlSnPOs-EVPNxeZtzEeG1RxbQ|<a href=""https://maps.google.com/maps/contrib/108218247515080395450/photos"">SSG STEVEN TURK</a>|1326",petroleum,4.2,5c9b263c13aab3c49c3e96e416689737d78ae054
3640,29.7418196,-95.4110519,0,,Point,Gamestop+Houston+Texas,GameStop,13,9,FALSE,Exploration,ChIJbRLdjJPAQIYRrEQZysE9j-I,"store,point_of_interest,establishment","2612 S Shepherd Dr, Houston, TX 77098, United States",CmRSAAAA34TFFt9q68q_hcfdch2eCyplMxW7bZcIMhn1OPnot6WQVb5jSslgynbBzsPNTa8DxZ0Oyx0a-LlMBia5_T_zTM2sIduTSuLxxtuuXH7dsKBb6RIICSr9mRRZqggiD2j8EhA8yjpr8bkTu7lHxwZWtCgcGhRnlhsTd7TLvCEiTMKuIsJGKsb3ZA,"4417|CoQBdwAAALVkk3tL6kN82WlDj5epzrEcz5RTNOGryaSmdNrNn8PkUYqMvkUVdpqlAp0Y2jOOPkEhOt05VX6D1OrnitySAYnNfsK8xRqpkJjjJB-IB5Jw5JxORLKtE7GtCTRe2L91_Sk6GrLTf51XEHTF7yRb0c65vrgwrNDAhkI_rtdPXpPvEhDqhE-aIgz-6OAwjEHPlMqwGhS3-fypzDObPgGpn3vcslFX2sJlkg|<a href=""https://maps.google.com/maps/contrib/105976331058990070645/photos"">WOLFGANG DEMINO</a>|2294",petroleum,3.6,88f0293217c41330d1d1adc940c2d453bfb3269a
3641,29.7240434,-95.4416114,0,,Point,Gamestop+Houston+Texas,GameStop,13,9,FALSE,Exploration,ChIJP6bTUAfBQIYRe4oBuTdM71k,"store,point_of_interest,establishment","5312 Weslayan St, Houston, TX 77005, United States",CmRRAAAA6q-BLpt9KAG8i7ynfaXKrDBZkbucQMarNo61blbHhQnhz5v3m0GNnaFg1neVM39dTn1S2Jwih2QxLL6fA04SMrdbyXxSVx9wrVphJk26s4_wvk2Tt69WwdBqTYskw8kEEhAHfLm4sXI0Q9irZbFQ56BjGhRAuwEytBJbDBmEPuRvp_2zr4ckNA,"1000|CoQBdwAAAAT-f7BNQ0l_xjLadTNupk0Uhr_i9wbOwECetq8FSEk3eAHtNdbJ8j0_AyKIe-IHXtI6dOUHmGjnrB9Y6cWBdbQJRI5X_oEOSZ2DWJTIe0ZFF762TbrNsSvbbsP3SV3WiQumUuQyWKCk5DMmifdSWxJ267TEL5xwRzAZ17uRKUvpEhBoCzGFeMiHr8nHktZtpxuqGhRBM14JmTWuFTG0MUH_254yOgFCQQ|<a href=""https://maps.google.com/maps/contrib/103295760424705849936/photos"">GameStop</a>|1000",petroleum,4,1ddc36e7ad78fb76d98646b759bab58f15e66343
3642,29.73809,-95.5153553,0,,Point,Gamestop+Houston+Texas,GameStop,13,9,FALSE,Exploration,ChIJDXzwTKHDQIYRo5LxYZ7x8Sk,"store,point_of_interest,establishment","8592 Westheimer Rd, Houston, TX 77063, United States",CmRRAAAAiqhDfdEDiwFMCGji3NmM2-2R4mPCgy1XVTVgm5ZKIqNxxS1w2qjgSNna4gm55W9SY1XdPO7p_HcgqBfHLXWZKerIC0RDTcevRrpeTAXrbb5C1DEEUitF7A_x0tzQ0ss_EhDHITOygbfIzvFgjODeHe2KGhQFU-s1aIhKWGkyOPSNG1BaFGXJ2g,"5312|CoQBdwAAAFRrIfkWd95g14Xksys9qMdFD2Oh4TnjX6hry2Ht2gWb-lZhpwyRt05FgHn8NNQaq5pOdkH8esVZw60Lo2RWdkhrTBtutwOyG0tv8O0c-OJeYABX0i4SAqSYLYt6ObkeCNM3ws5-_amMllVZnNp-PYfc4e8Gcr0PyQvO9CB0NPswEhBrBoHGsfoOuhncVvBcwvNPGhRifXveVhIcTt7-bpHhb5F8yoJ02Q|<a href=""https://maps.google.com/maps/contrib/107641432493083951100/photos"">Carlos Navarro III</a>|2988",petroleum,3.9,b69e065932aacacaf65e1652cb91f0505d6c6c44
3643,29.6901005,-95.4146325,0,,Point,Gamestop+Houston+Texas,GameStop,13,9,FALSE,Exploration,ChIJkycQAhjAQIYRNKY3r-ASGME,"store,point_of_interest,establishment","8138 Kirby Dr, Houston, TX 77054, United States",CmRSAAAA_0dkVwtbKCw1PDhHUdULVU0eZcizS720z-peINLWP8AQdawH9SWO1Lc3vVPF-Xvn7p8IDCrJYpGrcImWJkA97q-meTNZi4WVSY_foj1Abnh_I4TfYUQ_xS6qBce-6g0dEhAaPovplWN-ncvlZd_4fp2VGhT3w4xDN2ESQzQERY1pWNeFUWbVYQ,"4032|CoQBdwAAAOQGqbEG5aHyJvJbvY9OLQ9xqIdh2tLVyMzqRzmE04G6PLyuFdfHrsCG5g1V-X0Tj6B1taWbvN0jbaY87aZCh9JD2wUrQyCaYodnGhicW1ndIypxY474RXuOGpGIvBFWUSk9zkQ4box8XAyJhu_tfJexHi1Le-cfSMtVSeKgIPakEhDHqEDv4zrc4Ds_Gb7rEparGhS6OrNQZdt35FOti4bYmvipBxN_fg|<a href=""https://maps.google.com/maps/contrib/107993245010306865318/photos"">SERGIO MARTINEZ</a>|3024",petroleum,4.3,ff1d87d60bedd8223377cdafaa10e34ad4e9640d
3644,29.7058423,-95.540554,0,,Point,Gamestop+Houston+Texas,GameStop,13,9,FALSE,Exploration,ChIJ67StKejCQIYRsoRn1B6RHlk,"store,point_of_interest,establishment","8880 Bellaire Blvd, Suite G, Houston, TX 77036, United States",CmRRAAAAgOnDWha5YFm65AvzGBICXkYss2yvZ4kIC5O8x_LxyeS-XpaZN1u0pQwrt0fK0M3kYd5PfCiSZyfVQNLLJwHSUracHMWGDvF8pf3YvaNzFUtMZSt0qvGO5DjRP_9C-F7_EhAfw6i_p16mIy56ovV5CEJXGhQZz83NyQoJi9VBVJveEwPfQAv_IA,"1280|CoQBdwAAADYVQH1NKCS1oE941TexzJgsNS1HioKKKczL6QQNRetUC2-oPa71Cb3o4FRzT6AIWkZuUjPT3tW0p2ek0MPqd1j5RMLgB7sNuHUZFfjmugnuiA1BdJy3zCzE0GkR5av9QerObobAZlaOX2MEGwbiNTF1rMlO18zMSyv-srpKKSM9EhAAI1uzK9gphPfnvlbikKmJGhQN-rQhX73u5y6QnP0SpVKS33hOQw|<a href=""https://maps.google.com/maps/contrib/102293906243115185644/photos"">Maynor Lopez</a>|720",petroleum,4.3,e3b3d94d8835dd1eadd43edfa36d5c77d81c976c
3645,29.6907073,-95.5606072,0,,Point,Gamestop+Houston+Texas,GameStop,13,9,FALSE,Exploration,ChIJn_FlkrTCQIYRYP2DX-tglc4,"store,point_of_interest,establishment","10100 Beechnut St, Houston, TX 77072, United States",CmRSAAAAJMwWmBwoiEGgfC-iZDehZcN7p-8_GG6WDN5obCX-dTFas4HFyx2DRLltp9OHWzNAP7De9j9KiNoQaXGIMb7abLfdK66nEBTRVxWNww6DHIuQwwxiMgmHn3cXR69VklQPEhCsJYlTxdIWGOZeP-HIg5aRGhSOGV91T_58HhejvieD5TjqnJAKWw,"3264|CoQBdwAAAFmSizSJBNLSbNO5Dc50O-OXwIlYDulpzZ7MCvz3mgmFgkNxf0UilFkltSIxyFZNLlv1Ht4o9bmkq8tXuWWJO1jDODD5Nd9kpuM_RbIPKyAIElngfQ5aRDT8Q1dw2OK9Cqye8jvTg4F2HDXOCGeUuedR00yXbm1zUyA3pcqG2E7PEhC2Ft7uEdsFDTnAzFy7zAaAGhQw_zQUheLRAn1e5lxu4NgARWKYuw|<a href=""https://maps.google.com/maps/contrib/108612959859114375104/photos"">Odie HTX</a>|2448",petroleum,4,d844f1c8346e5a68bf84a9f511c900ccecc47982
3646,29.729255,-95.3103232,0,,Point,Gamestop+Houston+Texas,GameStop,13,9,FALSE,Exploration,ChIJTWg-BIC-QIYR82x73-6RdAM,"store,point_of_interest,establishment","900 S Wayside Dr #500, Houston, TX 77023, United States",CmRRAAAAYebkdip30ApjuC9_0tw0mdFyadN9G5OQjnR4HyAageE0ybOcAAYlpcECU72RZ-Nd_H42xEWdAk_9F7hIJuKaMv1hmy-yF4wlsOetcxeg9Hs5aVsqt9BdPMLZA4C3J4AyEhA8-w_fx5N_Z0n-jGVO16pVGhTMzhDo1oCUr7-I1jGmDn8Kge2SDA,"5376|CoQBdwAAABwlYEkBZhe60UEOIjCQXqEJERH8RZWWFjvl2RKJTbN34aiPPXLBXOdvdQARSRq0vLpy5ew-iUy_BbtHCl1txSiqUE2-ibVhUvx0i5lX0iwIJn0jk8cFQF3cRH1Iw0CfcIbJ8c5WacoMAcoQQ63Nou6iUQy-tJitZCXZkPX3IXVSEhBwajORqKP2O3s-KqNn78hfGhR8oYRRcqfEiYbURa3BVNU8Vc9wmQ|<a href=""https://maps.google.com/maps/contrib/102395501515824796177/photos"">Juan Alvarado</a>|3024",petroleum,4,4a74306975b481412114921b51ab978332c711c8
3647,29.7351845,-95.5861807,0,,Point,Gamestop+Houston+Texas,GameStop,13,9,FALSE,Exploration,ChIJCUQeyOvcQIYRVas9dJVWbEU,"store,point_of_interest,establishment","11807 Westheimer Rd #540, Houston, TX 77077, United States",CmRRAAAADES2-lG79lhm7edpKReNZoLMOjEiX6ng6xHz_Ow4X4EYiQRJOz5LqZtBITv4h5rClcN1IHKh1HbzyCB101oSXPNY4HRvXv6WClVCQ3wjslqspyv4coBksQRcZBCYJDHmEhC5bT0g2rrBtF1JhIRYI66rGhT5aI-lXtOoTmLnx6O0duRKO8OU9w,"1280|CoQBcwAAAIpC0hg98UfvfhhrqhUR9hxUM1pG_NBwLYPokQL5SxbGq8-Bc5YvB4otV1ksODeYYvIJHWZWS2u08JDrXMUbaT70hHMaWw7CTs520oIc8iqGqexATqOfOx900zVkJjpir2DYkKt_cHjH5fRQb6Z56NPvXAvo0GcoBmKW-nLe5EeAEhC9yZFS3GfoL3e4pULLb4VYGhR8s9Q7qSQQkJUf9JvWNAeSJQyB7A|<a href=""https://maps.google.com/maps/contrib/111466126250091334377/photos"">John Sanchez</a>|768",petroleum,3.9,8979a463019687e8159ecb7d855dfe5326cb940e
3648,29.8496527,-95.2648898,0,,Point,Gamestop+Houston+Texas,GameStop,13,9,FALSE,Exploration,ChIJu8yEpIu6QIYR57iRhcePFq4,"store,point_of_interest,establishment","9415 Mesa DR, Suite B, Houston, TX 77028, United States",CmRSAAAAN-0AC41w8XxtyTvYBB2OoDbn1Vzi9J1cPiKwDVVabFG-D-XDKJXmMWSrE94s7VjPmnEml8h0HhBowpP3lIAhGdmitfhKyxfEk_ahRhb_fjjhP8VTSj-DJvuXWUc06FitEhDBZQUxP4TTm1ZYfpv0PjwKGhRF1pacn9NtOAClePFZLO2Qpxwh1w,"2988|CoQBdwAAANTOmajoihkaKXyWoVZaW-DAUTj2h7KnRA7i6kBLfsSEHnMqB-CehYcbiAS8DC4nAvOzEef3Isii4fHuoqCFJcu9lFUrc-giGW8d-N_RifVghK_Tdngm9XaPuqbJE1KGVsCyFaCRAUVQmlVEtP_Wzn9Ixx9iRC22XDTbuMRoXdKJEhCkR4qh4SORu_Ol22bd8FC6GhTiXBtk999ZWv45TYsjHok2XK8B4g|<a href=""https://maps.google.com/maps/contrib/112934008512228867134/photos"">Katsuke Saito</a>|5312",petroleum,4.3,6993b347add24809bc2b7ee26841edd31369cfd2
3649,29.9600061,-95.5386091,0,,Point,Gamestop+Houston+Texas,GameStop - Mall,1,9,FALSE,Exploration,ChIJCUb98OjNQIYR8WpetPdhwME,"store,point_of_interest,establishment","1150 Willowbrook Dr, Houston, TX 77070, United States",CmRSAAAAuCFUmSKHCmnoAzDONgQ5QLxPFDfgjg9axYK-A7RVlC9B_M3Lp61B6XVSAb0iOl24bHMgruOaS57slV6jM8T7IFXCYqo1htFxTWLVxknrsvMPJQq94IF0U-7Eg-ERwMlpEhADRim-CUsDAOV0gyb6WZtTGhRp3kORyPIXIM_ozsIqN5jOzcXdpg,"1000|CoQBdwAAAIbOnWLR50lUvHlpSOQ1-3BYpgIg5-n0edqqGazhg_I8CxSZHCnBlj2OxzJZ_uxvmzLcCl8q6ktrMEyS1Fq5n2CR2G7J7b8_JxioRKzgJ4rde3tN2qktr_m-GY2NtSFpcY2wswSvAH799Ubj8_EymL4J3kIQnQOmp54tL2NV1YKREhD418KuEjq4abTdJ9w204pqGhRuKtaFYgRunpnXeVDoGVI0cmPQBQ|<a href=""https://maps.google.com/maps/contrib/105289237945787186390/photos"">GameStop - Mall</a>|1000",petroleum,3.5,bb055d4c165746f8ac8699b57e27bbfe7e18acc1
3650,29.7353477,-95.6257814,0,,Point,Gamestop+Houston+Texas,GameStop,5,9,FALSE,Exploration,ChIJfSbsbT_cQIYRN98t0mhEz1M,"store,point_of_interest,establishment","13341 Westheimer Rd B, Houston, TX 77077, United States",CmRRAAAANtt19MESYqUP5TBkcVu2lZgLihgUAqq-izaurEIMYj9HRP556NP8hE0NnyMAXJSPGhqFXw4w2mQpNYneQkehxqvQFbNZPL2GWqFviNYq5ouHwOi_pS--1ryShVqWfWuDEhBzmxzn0AnRwe8qbBxAA80XGhRhtDRkSkRJyjhUfhX6YhZD2MJZlg,"1000|CoQBdwAAADZAjHGQzir1ud61mldDqSG1vp0uY9DOvjC2Rm_uroKd28057YNt5iLlryQfkPJ0z7UxRzrk84x1NOUEjQADs7tsUC0KCasmO5POszLnost7HDO0EuLhFb-I-1HcEDvMatswHL4qa5uoVx0fvwVjUlNDNFsfihLbZyH84bxASqJYEhDfbIBlhqQPUOSN0Yi4RUaYGhT_iccIgJzegs5PgzClTBhAhZvQTA|<a href=""https://maps.google.com/maps/contrib/109494610662999460994/photos"">GameStop</a>|1000",petroleum,4.3,2559afb0b144084e89a820cea5dc7a09bcee1ffd
3651,29.9235828,-95.6049164,0,,Point,Gamestop+Houston+Texas,GameStop,5,9,FALSE,Exploration,ChIJw6EF0Sm8QIYRzNsc_s1XR48,"store,point_of_interest,establishment","12416 FM 1960, Houston, TX 77065, United States",CmRSAAAABKag8U_UnBtMsxkZSNIRn_nYU8BSGE2XIRbzVx7Rc3EqAtlnm955xAmMIl5vKMuw0OjI1xUo16_nvthl-rqNPf-TzuW6YLCylHxuJlxvtlxUuycETjSg6gM_fAqN3_46EhAf5JArMzcHFKtZPiQgtqqrGhS2hAofE7RyAkPOP38xY0eYFAWLdQ,"2048|CoQBdwAAAK03EJLtx4S0zC6ZkuJpDjAENlG_dd7Z4GCDAwDQaAr_xUP_xvgZokh1Bi2rirx2CNuneDlokvSqkJ2FTisx-ZICXOi53hzCinSMI-KUrqIK3SxKQs4RwvG3GTPUMJrpnVOMJ5grevubR6iriPWagy5Q5MUBvsWR5GKCHE58YVuEEhDl4JyU_S92utTDnqhsELmLGhREf5dcAqcqPoZpzRbau4uPCcQXnQ|<a href=""https://maps.google.com/maps/contrib/103569437991259200640/photos"">THE STEEL SHOP</a>|1152",petroleum,4.1,eb1d17eed8e5840fed91887a0ad13b22b1cd48a1
3652,29.629188,-95.2370631,0,,Point,Gamestop+Houston+Texas,GameStop,5,9,FALSE,Exploration,ChIJ9VieEHCXQIYRjg_nqyP6HqA,"store,point_of_interest,establishment","10013 Almeda Genoa Rd, Houston, TX 77075, United States",CmRSAAAA35trRYETUmdnVXpwCC9g1e8Y1nshyLlMTsKIdJAuvyGpqrZkil0SX8VltlFMOMankO7zK5gtLtxFK0EqSvxOFCxi2aG2PlCrmCWArvcpA-XtLvVKdlQyCKNVcC_grig7EhCmxUqiVcJJ_d_0m6IaHOGxGhTzIJA2nedVq2jbEnVeo9Mv73BTNQ,"4128|CoQBdwAAALs1VmyhDe7vKiwTYpIQ1-A_D4eWCgDO7zEs0v_DahNVHGdLQ9KXiZ2NT6cKJuYIcYN4YBycKa7p9vZo5EDcXKjiexe8VPAr5hLJtU387GrtkpfpFnT0uaA9nGxgLVo8V57301E1n6mcktYJde_aCgeN8rbdm-HW9GGhGOPoVBftEhCA3cJluTKQgOhoU8YCq0JCGhQhXD4FQoiPIZee0qrI7X-M34ZA8A|<a href=""https://maps.google.com/maps/contrib/114295781131155821034/photos"">Brian Morris</a>|2322",petroleum,3.8,e998ddbb74193008c33e22a9caa73ebab6ee8981
3653,29.6896267,-95.4612496,0,,Point,Gamestop+Houston+Texas,GameStop,5,9,FALSE,Exploration,ChIJq7xfuOjBQIYRH0TD22G8gMs,"store,point_of_interest,establishment","4810 Beechnut St, Houston, TX 77096, United States",CmRSAAAAPg_MNDsykJDVzAUCWJxS1747MmC2D3uhN_hdd9HsKOzH1CdO-Ppuz9filmwVwICDgmZoypq7ICbK_CtvoBD91BVp-fKv_4EBwegHoDyq9zMbu-Z94nok3xSKhiWKcduAEhA0ialY7HBmys0yaoh3QhkvGhSvMsd_F8Q3a_fBigzEAdGF6T4o7w,"1632|CoQBcwAAABzuxPw1TXHg3I4lu9ljobyuFFPAUjXK1S3cZSu7VIR8H-9ZrrJqCenigqDDJTba8Zhq0DPJdYAegS5Q8ICcC9Tq40eIuse4vp9Q-8A-xujLlJaPy5KuExGwWe8o_1uQBIlVbW1FIfH4NbHNQvz6xTyhMsCZuBNXuJTZAjPUPqqYEhDEDZbdUwPYQySGUVQVAj26GhTHXw9LAuPmTI0lVwck9TNWf7mwhA|<a href=""https://maps.google.com/maps/contrib/113889475995097357497/photos"">hehorne I AM</a>|976",petroleum,4.3,a2a97dcdcf40db2c6af0a006524b317688557604
